name,stars,review_count,price,score,poi,cityname,address,,,,
星巴克,35,112,￥37/人,口味:7.7 环境:7.7 服务:7.5,"{""lat"": 121.515791, ""lng"": 31.26341}",上海市,昆明路739号文通大厦一楼101单元,,,,
星巴克,40,98,￥42/人,口味:8.0 环境:8.3 服务:7.9,"{""lat"": 121.51795, ""lng"": 31.30895}",上海市,政德东路53号,,,,
星巴克,40,460,￥42/人,口味:7.9 环境:8.0 服务:7.8,"{""lat"": 121.511407, ""lng"": 31.261499}",上海市,大连路688号(宝地广场)A幢102单元,,,,
星巴克,40,103,￥35/人,口味:8.0 环境:8.0 服务:7.8,"{""lat"": 121.505638, ""lng"": 31.320197}",上海市,国安路738弄10幢10F、10G室,,,,
星巴克,40,1185,￥45/人,口味:7.6 环境:7.3 服务:7.5,"{""lat"": 121.436817, ""lng"": 31.194691}",上海市,虹桥路1号1楼169铺位,,,,
星巴克,40,783,￥37/人,口味:7.8 环境:7.7 服务:7.6,"{""lat"": 121.442422, ""lng"": 31.184984}",上海市,星游城1F-13单元、2F-13单元零陵路719号,,,,
星巴克臻选,45,1932,￥46/人,口味:8.8 环境:9.1 服务:8.7,"{""lat"": 121.467548, ""lng"": 31.215114}",上海市,思南路50号,,,,
星巴克臻选,45,1847,￥44/人,口味:8.4 环境:8.9 服务:8.3,"{""lat"": 121.479342, ""lng"": 31.220773}",上海市,湖滨路150号湖滨道购物中心1层L1-E05、L2-E06单元,,,,
星巴克,35,1053,￥38/人,口味:7.8 环境:7.5 服务:7.5,"{""lat"": 121.478489, ""lng"": 31.271097}",上海市,西江湾路388号龙之梦购物中心A座1层10号，55号,,,,
星巴克,40,125,￥37/人,口味:8.4 环境:8.4 服务:8.2,"{""lat"": 121.47831, ""lng"": 31.27079}",上海市,西江湾路388号龙之梦购物中心A座1层56号,,,,
星巴克,40,250,￥39/人,口味:8.0 环境:8.4 服务:8.0,"{""lat"": 121.4911, ""lng"": 31.26246}",上海市,四平路188号113、116室,,,,
星巴克,40,602,￥38/人,口味:7.9 环境:8.0 服务:7.8,"{""lat"": 121.49976, ""lng"": 31.26061}",上海市,临平路1号1层10&11单元,,,,
星巴克,40,389,￥41/人,口味:8.1 环境:8.3 服务:7.9,"{""lat"": 121.48767, ""lng"": 31.289011}",上海市,甘河路181号,,,,
星巴克,40,474,￥45/人,口味:7.9 环境:7.9 服务:7.9,"{""lat"": 121.490185, ""lng"": 31.2486283}",上海市,吴淞路258号1楼102室,,,,
星巴克,40,239,￥42/人,口味:7.9 环境:7.8 服务:7.7,"{""lat"": 121.48271, ""lng"": 31.25837}",上海市,四川北路1717号嘉杰国际商业广场1层,,,,
星巴克,35,223,￥51/人,口味:7.9 环境:8.0 服务:7.5,"{""lat"": 121.498695, ""lng"": 31.264374}",上海市,瑞虹路188号瑞虹天地月亮湾1层,,,,
星巴克,40,1126,￥36/人,口味:7.5 环境:7.4 服务:7.4,"{""lat"": 121.48279, ""lng"": 31.26806}",上海市,四川北路2258号,,,,
星巴克,40,388,￥47/人,口味:8.3 环境:8.3 服务:7.9,"{""lat"": 121.485141, ""lng"": 31.252921}",上海市,四川北路1350商场一层110-112室,,,,
星巴克,40,2252,￥45/人,口味:7.6 环境:7.7 服务:7.4,"{""lat"": 121.474363, ""lng"": 31.221063}",上海市,太仓路181弄上海新天地北里18号楼1层,,,,
星巴克,35,174,￥44/人,口味:7.5 环境:7.9 服务:7.2,"{""lat"": 121.474735, ""lng"": 31.295021}",上海市,车站南路330弄东明生活广场1层底商,,,,
星巴克,40,98,￥56/人,口味:7.8 环境:8.0 服务:7.9,"{""lat"": 121.507372, ""lng"": 31.262632}",上海市,周家嘴路1089号,,,,
星巴克,45,458,￥43/人,口味:8.3 环境:8.4 服务:8.3,"{""lat"": 121.490155, ""lng"": 31.239783}",上海市,中山东一路367号,,,,
星巴克臻选,40,1041,￥56/人,口味:7.9 环境:7.9 服务:7.7,"{""lat"": 121.475522, ""lng"": 31.23419}",上海市,南京东路819号百联世茂国际广场裙楼一、二层第G05号商铺,,,,
星巴克,40,168,￥47/人,口味:8.0 环境:7.6 服务:7.7,"{""lat"": 121.45827, ""lng"": 31.21666}",上海市,淮海中路988号黄金世界1层底商,,,,
星巴克,40,824,￥47/人,口味:7.8 环境:7.4 服务:7.5,"{""lat"": 121.473761, ""lng"": 31.234947}",上海市,南京西路2－68号3F,,,,
星巴克,35,279,￥46/人,口味:7.8 环境:7.8 服务:7.5,"{""lat"": 121.4975, ""lng"": 31.26412}",上海市,天宝路280弄瑞虹天地星星堂1层,,,,
星巴克,40,147,￥48/人,口味:8.2 环境:8.3 服务:8.1,"{""lat"": 121.49219, ""lng"": 31.24501}",上海市,黄浦路99号111室,,,,
星巴克,40,61,￥40/人,口味:7.9 环境:7.9 服务:7.6,"{""lat"": 121.485398, ""lng"": 31.251978}",上海市,武进路289号一层108室,,,,
星巴克臻选,45,735,￥45/人,口味:8.6 环境:8.8 服务:8.4,"{""lat"": 121.494175, ""lng"": 31.202787}",上海市,南车站路600弄20号F栋甲,,,,
星巴克,40,190,￥44/人,口味:8.2 环境:8.3 服务:7.6,"{""lat"": 121.49224, ""lng"": 31.254568}",上海市,沙泾路10号1933老场坊1层,,,,
星巴克,40,448,￥41/人,口味:8.3 环境:8.2 服务:8.2,"{""lat"": 121.457751, ""lng"": 31.215762}",上海市,淮海中路999号环贸一期写字楼2楼,,,,
星巴克,40,513,￥46/人,口味:8.3 环境:8.5 服务:8.2,"{""lat"": 121.462284, ""lng"": 31.218023}",上海市,淮海中路835号1-3F,,,,
星巴克,40,370,￥46/人,口味:8.2 环境:8.4 服务:7.9,"{""lat"": 121.47463, ""lng"": 31.21588}",上海市,马当路388号SOHO复兴广场C座1层03,,,,
星巴克,40,507,￥45/人,口味:8.1 环境:8.0 服务:8.0,"{""lat"": 121.484339, ""lng"": 31.236888}",上海市,南京东路299号2楼S-215单元,,,,
星巴克,40,516,￥41/人,口味:8.1 环境:7.9 服务:8.0,"{""lat"": 121.484253, ""lng"": 31.237922}",上海市,南京东路300号L113、L215商铺,,,,
星巴克,40,206,￥39/人,口味:8.0 环境:7.9 服务:7.8,"{""lat"": 121.475778, ""lng"": 31.234828}",上海市,南京东路800号第一百货商业中心C馆4楼,,,,
星巴克,40,244,￥41/人,口味:7.9 环境:8.2 服务:8.0,"{""lat"": 121.507613, ""lng"": 31.250307}",上海市,公平路38号B1楼3-2单元,,,,
星巴克,40,148,￥41/人,口味:8.0 环境:7.8 服务:7.9,"{""lat"": 121.50724, ""lng"": 31.251376}",上海市,东大名路988号102商铺,,,,
星巴克,40,247,￥35/人,口味:7.7 环境:7.8 服务:7.7,"{""lat"": 121.487442, ""lng"": 31.232431}",上海市,河南中路88号,,,,
星巴克,40,2010,￥37/人,口味:7.6 环境:7.7 服务:7.4,"{""lat"": 121.4708, ""lng"": 31.231722}",上海市,南京西路189号,,,,
星巴克,40,232,￥39/人,口味:8.1 环境:8.2 服务:8.1,"{""lat"": 121.473626, ""lng"": 31.223625}",上海市,淮海中路300号上海K11购物艺术中心1层,,,,
星巴克,40,214,￥40/人,口味:7.7 环境:8.0 服务:7.5,"{""lat"": 121.500593, ""lng"": 31.223257}",上海市,老太平弄100号,,,,
星巴克,40,4469,￥37/人,口味:7.3 环境:6.8 服务:7.1,"{""lat"": 121.475113, ""lng"": 31.233674}",上海市,西藏中路289号,,,,
星巴克,40,267,￥42/人,口味:8.2 环境:8.1 服务:8.0,"{""lat"": 121.480439, ""lng"": 31.235686}",上海市,福建中路353号-359号1-2层的1A02单元,,,,
星巴克,40,144,￥41/人,口味:8.2 环境:8.2 服务:8.1,"{""lat"": 121.49583, ""lng"": 31.2466}",上海市,东大名路358号1楼,,,,
星巴克,40,393,￥36/人,口味:8.3 环境:8.2 服务:8.0,"{""lat"": 121.486234, ""lng"": 31.210702}",上海市,西藏南路1130号,,,,
星巴克,40,319,￥45/人,口味:8.1 环境:8.0 服务:8.1,"{""lat"": 121.48145, ""lng"": 31.22632}",上海市,淮海东路68号1楼,,,,
星巴克,40,905,￥37/人,口味:7.6 环境:7.7 服务:7.5,"{""lat"": 121.457802, ""lng"": 31.220567}",上海市,陕西南路37号,,,,
星巴克,40,375,￥49/人,口味:8.1 环境:8.0 服务:8.0,"{""lat"": 121.47459, ""lng"": 31.22382}",上海市,淮海中路283号香港广场北座1-106,,,,
星巴克,40,218,￥41/人,口味:8.2 环境:8.1 服务:7.7,"{""lat"": 121.481944, ""lng"": 31.203286}",上海市,局门路436号1号楼1102单元,,,,
星巴克,35,190,￥33/人,口味:8.0 环境:7.7 服务:7.6,"{""lat"": 121.468818, ""lng"": 31.231497}",上海市,南京西路388号,,,,
星巴克,40,126,￥36/人,口味:8.0 环境:7.9 服务:7.8,"{""lat"": 121.497909, ""lng"": 31.228268}",上海市,中山东二路531号十六铺旅游水岸商业广场B1楼,,,,
星巴克,40,193,￥40/人,口味:8.2 环境:8.0 服务:8.1,"{""lat"": 121.47005, ""lng"": 31.21924}",上海市,雁荡路99号,,,,
星巴克,40,519,￥38/人,口味:7.9 环境:7.9 服务:7.7,"{""lat"": 121.478024, ""lng"": 31.206794}",上海市,蒙自路169号,,,,
星巴克,40,427,￥34/人,口味:7.9 环境:7.5 服务:7.7,"{""lat"": 121.481402, ""lng"": 31.233342}",上海市,福州路465号2楼东侧商铺,,,,
星巴克,35,279,￥36/人,口味:7.5 环境:7.5 服务:7.5,"{""lat"": 121.479944, ""lng"": 31.229952}",上海市,延安东路588号,,,,
星巴克,40,333,￥37/人,口味:8.1 环境:8.1 服务:8.1,"{""lat"": 121.479508, ""lng"": 31.234366}",上海市,九江路595号古象大酒店,,,,
星巴克,40,99,￥46/人,口味:8.4 环境:8.0 服务:7.8,"{""lat"": 121.468732, ""lng"": 31.205786}",上海市,徐家汇路608号1FA-1,,,,
星巴克,40,300,￥38/人,口味:7.9 环境:7.7 服务:7.7,"{""lat"": 121.476976, ""lng"": 31.232656}",上海市,西藏中268号来福士广场办公楼一层大堂L1-02,,,,
星巴克,40,343,￥38/人,口味:7.7 环境:7.8 服务:7.4,"{""lat"": 121.473435, ""lng"": 31.237184}",上海市,西藏中路579-581号,,,,
星巴克,40,278,￥36/人,口味:8.2 环境:7.8 服务:7.7,"{""lat"": 121.48959, ""lng"": 31.22294}",上海市,河南南路489号L138和L140单元,,,,
星巴克,35,828,￥39/人,口味:7.5 环境:7.2 服务:7.1,"{""lat"": 121.459673, ""lng"": 31.21700389}",上海市,淮海中路937号美臣大楼一楼,,,,
星巴克,35,75,￥44/人,口味:7.9 环境:7.8 服务:7.6,"{""lat"": 121.490643, ""lng"": 31.228361}",上海市,丽水路88号116单元,,,,
星巴克,35,357,￥37/人,口味:7.7 环境:7.4 服务:7.5,"{""lat"": 121.480061, ""lng"": 31.226889}",上海市,金陵东路500号亚龙国际广场1f-102A,,,,
星巴克,35,149,￥36/人,口味:7.6 环境:7.5 服务:7.7,"{""lat"": 121.47124, ""lng"": 31.21061}",上海市,建国中路8-10号,,,,
星巴克,35,255,￥38/人,口味:7.6 环境:7.9 服务:7.3,"{""lat"": 121.485397, ""lng"": 31.237596}",上海市,南京东路233号,,,,
星巴克,35,63,￥38/人,口味:7.3 环境:7.8 服务:7.6,"{""lat"": 121.493904, ""lng"": 31.230149}",上海市,中山东二路58号的外滩SOHO地下1层07室,,,,
星巴克,40,321,￥36/人,口味:7.5 环境:7.8 服务:7.5,"{""lat"": 121.472759, ""lng"": 31.206329}",上海市,斜徐路593号,,,,
星巴克,40,543,￥38/人,口味:7.6 环境:7.4 服务:7.4,"{""lat"": 121.478597, ""lng"": 31.234733}",上海市,南京东路635号永安百货1层,,,,
星巴克,40,268,￥41/人,口味:7.9 环境:7.9 服务:7.8,"{""lat"": 121.47676, ""lng"": 31.20916}",上海市,徐家汇路193-199号,,,,
星巴克,40,120,￥35/人,口味:8.1 环境:8.0 服务:8.1,"{""lat"": 121.481587, ""lng"": 31.230761}",上海市,延安东路550号海洋大厦1F,,,,
星巴克,35,172,￥37/人,口味:7.7 环境:7.4 服务:7.4,"{""lat"": 121.466494, ""lng"": 31.210282}",上海市,瑞金二路197号瑞金医院10号楼底楼,,,,
星巴克,35,124,￥51/人,口味:7.7 环境:7.5 服务:7.6,"{""lat"": 121.48029, ""lng"": 31.22441564}",上海市,西藏南路218号永银大厦1F,,,,
星巴克,35,130,￥41/人,口味:7.4 环境:7.3 服务:7.4,"{""lat"": 121.47228, ""lng"": 31.23396}",上海市,南京西路128号永新广场1F,,,,
星巴克,35,558,￥39/人,口味:7.6 环境:7.2 服务:7.3,"{""lat"": 121.491765, ""lng"": 31.22614}",上海市,豫园路100号(和丰楼)东侧,,,,
星巴克,40,526,￥40/人,口味:7.5 环境:7.6 服务:7.6,"{""lat"": 121.465082, ""lng"": 31.21522689}",上海市,瑞金二路101-107号,,,,
星巴克,35,101,￥37/人,口味:7.5 环境:7.2 服务:7.5,"{""lat"": 121.469693, ""lng"": 31.230375}",上海市,南京西路399号1楼,,,,
星巴克,35,358,￥38/人,口味:7.5 环境:7.6 服务:7.4,"{""lat"": 121.484955, ""lng"": 31.23617}",上海市,汉口路266号申大厦102单元,,,,
星巴克,40,234,￥37/人,口味:7.5 环境:7.3 服务:7.4,"{""lat"": 121.491724, ""lng"": 31.226311}",上海市,豫园路100号,,,,
星巴克,40,138,￥45/人,口味:7.8 环境:7.9 服务:7.9,"{""lat"": 121.47345, ""lng"": 31.228691}",上海市,人民大道221号B1层236-238号单元,,,,
星巴克,40,391,￥39/人,口味:8.1 环境:8.3 服务:8.0,"{""lat"": 121.482208, ""lng"": 31.290738}",上海市,汶水东路351号1幢101室、102室,,,,
星巴克,35,589,￥34/人,口味:7.4 环境:7.1 服务:7.1,"{""lat"": 121.48271, ""lng"": 31.257529}",上海市,四川北路1661号,,,,
星巴克,35,176,￥37/人,口味:7.6 环境:7.5 服务:7.4,"{""lat"": 121.509447, ""lng"": 31.296476}",上海市,国定路319号F135单元,,,,
星巴克,40,381,￥42/人,口味:8.1 环境:8.0 服务:7.7,"{""lat"": 121.412757, ""lng"": 31.23303}",上海市,中山北路3300号环球港1层,,,,
星巴克,40,542,￥40/人,口味:8.0 环境:8.2 服务:7.9,"{""lat"": 121.419976, ""lng"": 31.256097}",上海市,铜川路58弄21-22号,,,,
星巴克,40,498,￥39/人,口味:8.2 环境:8.1 服务:7.9,"{""lat"": 121.441163, ""lng"": 31.242737}",上海市,长寿路175号巴黎春天1楼,,,,
星巴克,40,306,￥35/人,口味:8.2 环境:8.2 服务:8.2,"{""lat"": 121.4427, ""lng"": 31.25236}",上海市,中潭路71号,,,,
星巴克,35,516,￥53/人,口味:7.7 环境:7.6 服务:7.4,"{""lat"": 121.38219, ""lng"": 31.23263}",上海市,真北路818号近铁城市广场北区B2层06-22单元,,,,
星巴克,40,1232,￥37/人,口味:7.9 环境:7.7 服务:7.7,"{""lat"": 121.412777, ""lng"": 31.233551056606025}",上海市,中山北路3300号环球港太阳大厅B1层B1148-B1149,,,,
星巴克,40,989,￥42/人,口味:7.7 环境:7.5 服务:7.6,"{""lat"": 121.383143, ""lng"": 31.245759}",上海市,真光路1288号百联中环购物广场1、3层,,,,
星巴克,40,194,￥44/人,口味:7.9 环境:8.0 服务:7.9,"{""lat"": 121.43049, ""lng"": 31.23529}",上海市,长寿路868号中港汇大厦1楼,,,,
星巴克,40,252,￥45/人,口味:8.3 环境:8.3 服务:7.9,"{""lat"": 121.39455, ""lng"": 31.22332}",上海市,大渡河路168弄136号长风景畔广场1层101A室,,,,
星巴克,35,386,￥41/人,口味:7.8 环境:7.7 服务:7.4,"{""lat"": 121.418312, ""lng"": 31.236876}",上海市,曹杨路555号,,,,
星巴克,40,349,￥34/人,口味:7.8 环境:7.8 服务:7.5,"{""lat"": 121.37827, ""lng"": 31.23244}",上海市,金沙江路1685号-4区星巴克咖啡,,,,
星巴克,40,425,￥49/人,口味:7.9 环境:7.9 服务:7.7,"{""lat"": 121.39583, ""lng"": 31.2235}",上海市,长风大悦城L2层48,,,,
星巴克,35,244,￥37/人,口味:7.6 环境:7.3 服务:7.4,"{""lat"": 121.42341, ""lng"": 31.23794}",上海市,武宁路101号IMAGO我格广场1层,,,,
星巴克,35,64,￥35/人,口味:7.7 环境:7.6 服务:7.7,"{""lat"": 121.38084, ""lng"": 31.22369}",上海市,丹巴路99号苏宁天御国际广场B2座,,,,
星巴克,40,332,￥38/人,口味:8.0 环境:8.0 服务:7.8,"{""lat"": 121.379672, ""lng"": 31.244263}",上海市,梅川路1297号,,,,
星巴克,35,190,￥39/人,口味:7.6 环境:7.2 服务:7.2,"{""lat"": 121.350151, ""lng"": 31.281741}",上海市,武威路1114号白丽生活广场1层,,,,
星巴克,40,187,￥39/人,口味:8.2 环境:8.4 服务:7.9,"{""lat"": 121.39177, ""lng"": 31.235663}",上海市,中江路889号1F,,,,
星巴克,40,322,￥40/人,口味:8.0 环境:7.7 服务:7.8,"{""lat"": 121.442281, ""lng"": 31.242925}",上海市,长寿路137号1楼02室,,,,
星巴克,35,538,￥34/人,口味:7.1 环境:7.0 服务:7.0,"{""lat"": 121.472883, ""lng"": 31.222227}",上海市,淮海中路381号中环广场108-112室,,,,
星巴克,35,527,￥39/人,口味:7.5 环境:7.4 服务:7.4,"{""lat"": 121.415179, ""lng"": 31.237757}",上海市,中山北路3018号长城大厦123单元,,,,
星巴克,40,1200,￥42/人,口味:7.7 环境:7.6 服务:7.6,"{""lat"": 121.40113, ""lng"": 31.131668}",上海市,沪闵路7388号百联南方商城1楼,,,,
星巴克,35,530,￥44/人,口味:7.6 环境:7.5 服务:7.5,"{""lat"": 121.32939, ""lng"": 31.192206}",上海市,虹桥机场2号航站楼禁区内出发区域2层C3-M2-S28,,,,
星巴克,40,409,￥40/人,口味:8.4 环境:8.1 服务:7.9,"{""lat"": 121.350376, ""lng"": 31.154401}",上海市,漕宝路3366号七宝万科广场1层,,,,
星巴克,35,533,￥41/人,口味:7.7 环境:7.5 服务:7.5,"{""lat"": 121.320876, ""lng"": 31.194237}",上海市,虹桥火车站B1层,,,,
星巴克,35,775,￥40/人,口味:7.7 环境:7.4 服务:7.2,"{""lat"": 121.321443, ""lng"": 31.194392}",上海市,虹桥出发层2F-北1,,,,
星巴克,40,441,￥38/人,口味:8.0 环境:7.9 服务:7.9,"{""lat"": 121.400951, ""lng"": 31.17077}",上海市,宜山路1009号创新大厦1F,,,,
星巴克,40,245,￥52/人,口味:8.0 环境:8.4 服务:8.0,"{""lat"": 121.387425, ""lng"": 31.188039}",上海市,虹梅路3188-1号,,,,
星巴克,40,417,￥35/人,口味:8.2 环境:8.1 服务:7.9,"{""lat"": 121.404009, ""lng"": 31.006279}",上海市,鹤庆路900号碧江广场1号楼1层,,,,
星巴克,40,545,￥40/人,口味:7.9 环境:7.7 服务:7.7,"{""lat"": 121.379113, ""lng"": 31.107835}",上海市,沪闵路6088号莘庄凯德龙之梦1楼01-27号,,,,
星巴克,35,287,￥42/人,口味:7.8 环境:8.0 服务:7.5,"{""lat"": 121.504414, ""lng"": 31.082633}",上海市,江月路1853号浦江生活广场E座1层,,,,
星巴克,35,940,￥38/人,口味:7.8 环境:7.6 服务:7.5,"{""lat"": 121.387476, ""lng"": 31.106296}",上海市,莘庄都市路5001号百盛购物中心底商1层,,,,
星巴克,40,227,￥36/人,口味:8.2 环境:8.3 服务:7.9,"{""lat"": 121.383515, ""lng"": 31.167529}",上海市,合川路2679号B座101室,,,,
星巴克,35,117,￥38/人,口味:7.9 环境:7.9 服务:7.7,"{""lat"": 121.314717, ""lng"": 31.19521}",上海市,申长路900号虹桥天地办公楼?2号楼-L1-03,,,,
星巴克,40,435,￥41/人,口味:7.8 环境:7.7 服务:7.5,"{""lat"": 121.341922, ""lng"": 31.165167}",上海市,七莘路3655号凯德七宝购物广场1楼,,,,
星巴克,35,244,￥37/人,口味:7.8 环境:7.8 服务:7.6,"{""lat"": 121.315926, ""lng"": 31.192714}",上海市,申长路688号虹桥天地5号楼B1层,,,,
星巴克,40,270,￥38/人,口味:8.2 环境:8.2 服务:7.7,"{""lat"": 121.4046, ""lng"": 31.14508}",上海市,古美路569号1F,,,,
星巴克,40,265,￥40/人,口味:8.2 环境:8.1 服务:7.7,"{""lat"": 121.399277, ""lng"": 31.085729}",上海市,都市路3759号龙盛国际商业广场1层,,,,
星巴克,40,114,￥54/人,口味:8.1 环境:7.9 服务:8.0,"{""lat"": 121.456222, ""lng"": 31.040716}",上海市,永德路419号弘基时尚生活中心1层,,,,
星巴克,45,198,￥31/人,口味:8.3 环境:8.4 服务:8.4,"{""lat"": 121.38603, ""lng"": 31.09203}",上海市,申北路8号,,,,
星巴克,40,189,￥37/人,口味:7.9 环境:8.0 服务:8.0,"{""lat"": 121.39883, ""lng"": 31.16401}",上海市,古美路1528号7幢1层01商业101D室,,,,
星巴克,40,555,￥40/人,口味:7.6 环境:7.8 服务:7.6,"{""lat"": 121.413276, ""lng"": 31.097913}",上海市,莲花南路1500号梅陇镇新都会15-B单元,,,,
星巴克,40,217,￥41/人,口味:7.8 环境:7.9 服务:7.8,"{""lat"": 121.385008, ""lng"": 31.176468}",上海市,吴中路1169号-1,,,,
星巴克,40,160,￥37/人,口味:8.2 环境:8.4 服务:7.8,"{""lat"": 121.313429, ""lng"": 31.191267}",上海市,申长路869号龙湖虹桥天街B馆1层,,,,
星巴克,40,93,￥38/人,口味:7.6 环境:7.9 服务:7.8,"{""lat"": 121.39788, ""lng"": 31.161349}",上海市,古美路1515号19号楼102B室,,,,
星巴克,35,195,￥42/人,口味:7.5 环境:7.7 服务:7.3,"{""lat"": 121.39388, ""lng"": 31.148739}",上海市,万源路930-932-934号,,,,
星巴克,35,287,￥38/人,口味:7.9 环境:7.8 服务:7.3,"{""lat"": 121.37126, ""lng"": 31.17666}",上海市,虹桥镇虹井路288号燎申国际商业广场205-206号乐虹坊精致生活广场A座1层103单元,,,,
星巴克,40,200,￥38/人,口味:8.1 环境:8.4 服务:7.9,"{""lat"": 121.354266, ""lng"": 31.158528}",上海市,漕宝路3299号七宝宝龙城市广场2层,,,,
星巴克,40,405,￥42/人,口味:7.9 环境:7.8 服务:7.8,"{""lat"": 121.350139, ""lng"": 31.156164}",上海市,漕宝路3509号汇宝购物广场1层1C2-03,,,,
星巴克,40,124,￥40/人,口味:8.1 环境:7.9 服务:7.9,"{""lat"": 121.35428, ""lng"": 31.15432}",上海市,横沥路108号一层101单元,,,,
星巴克,40,51,￥41/人,口味:8.1 环境:8.0 服务:8.1,"{""lat"": 121.520493, ""lng"": 31.090713}",上海市,新骏环路188号8幢102-2室,,,,
星巴克,35,270,￥45/人,口味:8.0 环境:8.3 服务:7.2,"{""lat"": 121.386508, ""lng"": 31.137858}",上海市,龙茗路1025号,,,,
星巴克,35,116,￥37/人,口味:7.7 环境:7.8 服务:7.5,"{""lat"": 121.402802, ""lng"": 31.188177}",上海市,古北路1699号古北1699商业广场1层,,,,
