name,stars,review_count,price,score,poi,cityname,address
luckin coffee瑞幸咖啡,35,85,￥24/人,口味:7.6 环境:7.8 服务:8.0,"{""lat"": 113.322857, ""lng"": 23.149961}",广州市,林和西路161号中泰国际广场一层大堂
luckincoffee瑞幸咖啡,40,30,￥20/人,口味:8.0 环境:8.2 服务:8.5,"{""lat"": 113.372687, ""lng"": 23.041632}",广州市,小谷围街大学城外环西路230号大学商业中心A区二层A2347B
luckincoffee瑞幸咖啡,35,59,￥23/人,口味:7.5 环境:7.7 服务:8.0,"{""lat"": 113.319908, ""lng"": 23.127043}",广州市,华强路9号保利时光里商场二期1层
luckin coffee瑞幸咖啡,40,119,￥24/人,口味:8.2 环境:8.1 服务:8.2,"{""lat"": 113.268798, ""lng"": 23.180082}",广州市,云城西路白云绿地中心缤纷天地负一层B106-A号
luckin coffee瑞幸咖啡,35,19,￥22/人,口味:7.7 环境:7.5 服务:7.6,"{""lat"": 113.335146, ""lng"": 22.994692}",广州市,汉溪大道东290号保利大都汇B区B6栋二层202室
luckin coffee瑞幸咖啡,40,23,￥24/人,口味:7.4 环境:7.5 服务:8.0,"{""lat"": 113.397013, ""lng"": 23.045263561815887}",广州市,小谷围街明志街1号广州大学城信息枢纽楼副楼一层自编号106室
luckin coffee瑞幸咖啡,35,11,￥22/人,口味:7.4 环境:7.5 服务:7.4,"{""lat"": 113.250834, ""lng"": 23.13874}",广州市,流花路73号流花君庭一层
luckin coffee瑞幸咖啡,35,16,,口味:7.4 环境:7.3 服务:7.7,"{""lat"": 113.349191, ""lng"": 23.007115}",广州市,南村万博二路101号万达广场3号门底商
luckin coffee瑞幸咖啡,40,46,￥27/人,口味:7.7 环境:7.7 服务:8.0,"{""lat"": 113.321201, ""lng"": 23.135889195865875}",广州市,体育西路109号高盛大厦一层西门01单元
luckincoffee瑞幸咖啡,35,94,￥22/人,口味:7.5 环境:7.7 服务:7.9,"{""lat"": 113.324771, ""lng"": 23.142086}",广州市,天河北路233号中信广场负一层后街15号
luckin coffee瑞幸咖啡,40,25,￥19/人,口味:8.2 环境:8.3 服务:8.5,"{""lat"": 113.326197, ""lng"": 23.143472}",广州市,林和中路6号海航大厦1层101单元
luckin coffee瑞幸咖啡,35,14,￥24/人,口味:7.3 环境:7.5 服务:7.4,"{""lat"": 113.364106, ""lng"": 22.979286}",广州市,番禺大道537号番山创业中心2号楼一层101室
luckin coffee瑞幸咖啡,40,47,￥19/人,口味:8.0 环境:7.9 服务:7.8,"{""lat"": 113.321118, ""lng"": 23.139111}",广州市,体育西路185、187、189号城建大厦一层大堂
luckin coffee瑞幸咖啡,35,32,￥22/人,口味:7.2 环境:7.5 服务:7.6,"{""lat"": 113.372325, ""lng"": 23.126163}",广州市,科韵路12号方圆E时光西座一层104-3室
luckin coffee瑞幸咖啡,40,63,￥25/人,口味:7.9 环境:8.3 服务:8.3,"{""lat"": 113.337582, ""lng"": 23.133471}",广州市,石碑西路1号广州太平洋广场一层A01-02室
luckin coffee瑞幸咖啡,40,28,￥21/人,口味:7.9 环境:7.9 服务:8.1,"{""lat"": 113.334058, ""lng"": 23.17798}",广州市,沙太中路668号现象工场108单元
luckin coffee瑞幸咖啡,40,19,￥21/人,口味:7.7 环境:8.0 服务:7.9,"{""lat"": 113.264892, ""lng"": 23.209005}",广州市,鹤龙一路2号国际单位一期C栋一层121号
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 113.344077, ""lng"": 23.14189}",广州市,天河北路717号曜一广场一层C48-1号
luckin coffee瑞幸咖啡,35,10,,口味:7.3 环境:7.4 服务:7.4,"{""lat"": 113.287626, ""lng"": 23.014223}",广州市,大石街石北工业路684号巨大创意产业园12栋一层07号
luckin coffee瑞幸咖啡,35,24,￥24/人,口味:7.5 环境:7.4 服务:7.7,"{""lat"": 113.263244, ""lng"": 23.154606}",广州市,机场路9号怡乐商务大厦一层大堂
luckin coffee瑞幸咖啡,35,40,￥25/人,口味:7.5 环境:7.4 服务:7.8,"{""lat"": 113.339056, ""lng"": 23.134142}",广州市,天河路598号百脑汇商贸广场1Y01-2Y01第一层
瑞幸咖啡luckincoffee,40,18,￥27/人,口味:7.6 环境:7.9 服务:7.9,"{""lat"": 113.272546, ""lng"": 23.194224}",广州市,齐富路明珠路归南1号名汇电脑城一层外1FA003号
luckin coffee瑞幸咖啡,35,10,,口味:7.4 环境:7.3 服务:7.5,"{""lat"": 113.293546, ""lng"": 23.209572}",广州市,丛云路765号云山金谷创意园F栋大堂
luckin coffee瑞幸咖啡,40,17,,口味:7.7 环境:7.7 服务:8.1,"{""lat"": 113.400876, ""lng"": 23.119794}",广州市,东圃大马路一横路8号TIT广场B区一层自编B108号
luckin coffee瑞幸咖啡,35,58,￥23/人,口味:7.6 环境:7.3 服务:7.9,"{""lat"": 113.316458, ""lng"": 23.1268}",广州市,华强路1号珠控中心一层106号
luckin coffee瑞幸咖啡,35,21,￥19/人,口味:7.5 环境:7.6 服务:7.9,"{""lat"": 113.334034, ""lng"": 23.152404}",广州市,粤垦路68号广垦商务大厦一层101自编102室
luckin coffee瑞幸咖啡,35,13,,口味:7.1 环境:7.1 服务:7.1,"{""lat"": 113.328872, ""lng"": 23.114023}",广州市,珠江新城临江大道57号101房中和广场一层自编102单元
luckin coffee瑞幸咖啡,35,15,,口味:7.3 环境:7.6 服务:7.6,"{""lat"": 113.410496, ""lng"": 23.172047}",广州市,高普路136号华天时代一层自编01区A1室
luckin coffee瑞幸咖啡,40,20,￥24/人,口味:7.5 环境:7.7 服务:7.8,"{""lat"": 113.324778, ""lng"": 23.127913}",广州市,黄埔大道西159号富兴商贸大厦一层大堂
luckin coffee瑞幸咖啡,35,20,￥21/人,口味:7.3 环境:7.6 服务:7.5,"{""lat"": 113.319844, ""lng"": 23.118158}",广州市,华利路59号保利大厦东塔一层102房
luckin coffee瑞幸咖啡,35,17,￥19/人,口味:7.7 环境:7.7 服务:7.8,"{""lat"": 113.325841, ""lng"": 23.124906}",广州市,珠江东路30号广州银行大厦一层102室
luckin coffee瑞幸咖啡,35,21,,口味:7.3 环境:7.2 服务:7.4,"{""lat"": 113.317847, ""lng"": 23.123564}",广州市,金穗路28号丽晶都汇一层102铺之自编116铺
luckin coffee瑞幸咖啡,35,20,￥21/人,口味:7.3 环境:7.2 服务:7.4,"{""lat"": 113.345222, ""lng"": 23.144002}",广州市,龙怡路117号银汇大厦一层大堂
luckin coffee瑞幸咖啡,35,10,,口味:7.3 环境:7.1 服务:7.2,"{""lat"": 113.369689, ""lng"": 23.142569}",广州市,汇景路汇苑街23号铁路投资大厦一层自编03号
瑞幸咖啡,40,16,￥22/人,口味:7.6 环境:7.7 服务:7.7,"{""lat"": 113.326094, ""lng"": 23.145473}",广州市,林和中路140号
luckin coffee瑞幸咖啡,40,21,￥23/人,口味:7.8 环境:7.8 服务:7.9,"{""lat"": 113.328877, ""lng"": 23.139602}",广州市,体育东路160号平安大厦一层102室
luckin coffee瑞幸咖啡,40,16,￥20/人,口味:7.8 环境:7.9 服务:7.9,"{""lat"": 113.265698, ""lng"": 23.206521}",广州市,黄园路33号国际单位创意园二期A区9栋一层101号
luckin coffee瑞幸咖啡,40,11,,口味:7.8 环境:7.7 服务:7.8,"{""lat"": 113.341809, ""lng"": 23.140979}",广州市,天河北路626号保利中宇广场A座一层106室
luckin coffee瑞幸咖啡,35,12,,口味:7.1 环境:7.4 服务:7.6,"{""lat"": 113.339251, ""lng"": 23.136696}",广州市,龙口东横街28号中辉广场丽柏国际一层
luckin coffee瑞幸咖啡,35,11,￥17/人,口味:7.3 环境:7.3 服务:7.5,"{""lat"": 113.340867, ""lng"": 23.138316002747597}",广州市,龙口东路129号龙泽商业大厦A栋一层自编103单元
luckin coffee瑞幸咖啡,0,12,,,"{""lat"": 113.355179, ""lng"": 23.124071}",广州市,黄埔大道中152号
瑞幸咖啡,0,0,,,"{""lat"": 113.338106, ""lng"": 23.133605}",广州市,石牌西路尚品天河1F
luckin coffee瑞幸咖啡,35,12,￥18/人,口味:7.3 环境:7.4 服务:7.5,"{""lat"": 113.347207, ""lng"": 23.1440505385063}",广州市,瀚景路1号金星大厦101房一层自编B01室
luckin coffee瑞幸咖啡,0,20,￥17/人,,"{""lat"": 113.276258, ""lng"": 23.089559}",广州市,昌岗中路238号达镖国际中心一层
luckin coffee瑞幸咖啡,40,13,￥23/人,口味:7.5 环境:7.8 服务:7.7,"{""lat"": 113.325447, ""lng"": 23.093583}",广州市,赤岗西路20-22号畅流工业园9号楼一层
luckin coffee瑞幸咖啡,40,16,,口味:7.5 环境:7.6 服务:7.7,"{""lat"": 113.294229, ""lng"": 23.134255}",广州市,环市东路418号嘉福国际酒店一层大堂
luckin coffee瑞幸咖啡,35,10,,口味:7.4 环境:7.2 服务:7.3,"{""lat"": 113.337804, ""lng"": 23.138781}",广州市,龙口中路130号自编B栋一层大堂
luckin coffee瑞幸咖啡,40,16,,口味:8.0 环境:7.8 服务:8.1,"{""lat"": 113.27146, ""lng"": 23.135338}",广州市,小北路187号鹏源发展大厦一层109号
luckin coffee瑞幸咖啡,0,6,,,"{""lat"": 113.334915, ""lng"": 23.143761}",广州市,天润路31-33润华大厦209
luckin coffee瑞幸咖啡,35,5,,口味:6.9 环境:6.9 服务:7.3,"{""lat"": 113.409274, ""lng"": 23.123262}",广州市,黄村王园路33号
luckin coffee瑞幸咖啡,35,9,,口味:7.2 环境:7.2 服务:7.3,"{""lat"": 113.402102, ""lng"": 23.16428}",广州市,高唐路233号时代E-PARK六栋一层105室
luckin coffee瑞幸咖啡,35,11,,口味:7.4 环境:7.5 服务:7.7,"{""lat"": 113.3376, ""lng"": 23.127171}",广州市,黄埔大道西369号珠水能源大厦一层D103，105室
luckin coffee瑞幸咖啡,35,11,,口味:7.1 环境:7.2 服务:7.5,"{""lat"": 113.275482, ""lng"": 22.987138}",广州市,石壁街汉溪大道西233号一层自编L1-01号
luckin coffee瑞幸咖啡,35,12,,口味:7.4 环境:7.4 服务:7.3,"{""lat"": 113.264492, ""lng"": 23.19959}",广州市,机场路1630号方圆白云时光大厦一层
luckin coffee瑞幸咖啡,40,60,￥24/人,口味:7.7 环境:7.9 服务:8.2,"{""lat"": 113.341437, ""lng"": 23.13587}",广州市,天河路683号南国会1号首层
luckin coffee瑞幸咖啡,35,14,￥19/人,口味:7.6 环境:7.5 服务:7.6,"{""lat"": 113.398744, ""lng"": 23.095813}",广州市,新港东路黄埔村北码头29号M+创工场大厦1号楼一层109号
瑞幸咖啡luckincoffee,45,256,￥21/人,口味:8.7 环境:9.0 服务:8.9,"{""lat"": 118.788423, ""lng"": 32.04943}",南京市,珠江路88号新世界中心一层102室
瑞幸咖啡 luckincoffee,45,409,￥23/人,口味:8.6 环境:8.8 服务:9.0,"{""lat"": 118.784769, ""lng"": 32.046768}",南京市,中山路100号艾尚天地A座一层大堂
luckin coffee瑞幸咖啡,45,137,￥23/人,口味:8.5 环境:8.8 服务:8.8,"{""lat"": 118.783073, ""lng"": 32.06868}",南京市,湖南路1号凤凰广场一层10号
luckin coffee瑞幸咖啡,50,288,￥22/人,口味:8.9 环境:9.1 服务:9.0,"{""lat"": 118.782058, ""lng"": 32.03952}",南京市,石鼓路42号建华大厦一层大堂
luckincoffee瑞幸咖啡,45,198,￥21/人,口味:8.8 环境:9.0 服务:9.0,"{""lat"": 118.786989, ""lng"": 32.023277}",南京市,健康路3号水平方负一层15A号
Luckin coffee瑞幸咖啡,45,61,￥24/人,口味:8.5 环境:8.4 服务:8.7,"{""lat"": 118.796885, ""lng"": 32.048831}",南京市,珠江路435号华海大厦一层16-3号
瑞幸咖啡,45,119,￥22/人,口味:8.9 环境:8.9 服务:9.0,"{""lat"": 118.776638, ""lng"": 32.067088}",南京市,湖北路51号南京鼓楼新城吾悦广场负一层010室
luckin coffee瑞幸咖啡,40,37,￥26/人,口味:7.9 环境:7.6 服务:8.4,"{""lat"": 118.852893, ""lng"": 32.020459}",南京市,友谊河路100号品硕广场一层S05号
luckin coffee瑞幸咖啡,40,20,,口味:8.1 环境:8.2 服务:8.5,"{""lat"": 118.784498, ""lng"": 32.085105}",南京市,中央路284号金谷创客一层107号
luckin coffee瑞幸咖啡,40,72,￥22/人,口味:8.4 环境:8.6 服务:8.6,"{""lat"": 118.804489, ""lng"": 32.036006}",南京市,龙蟠中路216号金城大厦A区一层大堂
luckin coffee瑞幸咖啡,40,22,￥21/人,口味:7.8 环境:8.1 服务:8.2,"{""lat"": 118.811324, ""lng"": 32.044278}",南京市,黄埔路2号黄埔大厦一层大堂
luckin coffee瑞幸咖啡,45,71,￥24/人,口味:8.7 环境:8.8 服务:9.0,"{""lat"": 118.787244, ""lng"": 32.039203}",南京市,洪武路50号金贸大厦1楼A2-2号
luckin coffee瑞幸咖啡,35,17,￥20/人,口味:7.6 环境:7.8 服务:7.8,"{""lat"": 118.880989, ""lng"": 32.090044}",南京市,玄武大道699-8号徐庄软件园8幢101室
luckin coffee瑞幸咖啡,45,92,￥25/人,口味:8.5 环境:8.7 服务:8.7,"{""lat"": 118.869549, ""lng"": 32.011742}",南京市,永丰大道36号天安数码城2栋1层102、103单元
luckin coffee瑞幸咖啡,45,152,￥20/人,口味:8.3 环境:8.7 服务:8.7,"{""lat"": 118.78679, ""lng"": 32.029798923064426}",南京市,洪武路359号福鑫国际大厦104-1室
瑞幸咖啡,45,43,￥32/人,口味:8.3 环境:8.7 服务:8.9,"{""lat"": 118.807423, ""lng"": 32.07941301151794}",南京市,龙蟠路155号-9紫金联合立方广场5幢一层
luckin coffee瑞幸咖啡,40,43,￥23/人,口味:8.3 环境:8.0 服务:8.4,"{""lat"": 118.761993, ""lng"": 31.976131}",南京市,软件大道119号丰盛商汇负一层员工食堂内
luckin coffee瑞幸咖啡,45,41,￥29/人,口味:8.5 环境:8.6 服务:8.7,"{""lat"": 118.823661, ""lng"": 32.037173}",南京市,中山东路532号金蝶产业园E幢三层青梦家大堂
luckin coffee瑞幸咖啡,45,137,￥21/人,口味:8.8 环境:8.9 服务:9.1,"{""lat"": 118.737596, ""lng"": 32.03063}",南京市,福园路河西万达中心A座102-2号
luckin coffee瑞幸咖啡,45,70,￥21/人,口味:8.4 环境:8.5 服务:8.6,"{""lat"": 118.740465, ""lng"": 32.023407}",南京市,应天大街888号金鹰世界6层F644室
luckin coffee瑞幸咖啡,40,60,￥22/人,口味:8.3 环境:8.4 服务:8.5,"{""lat"": 118.793741, ""lng"": 32.008997}",南京市,江宁路5号无为创意园一层大堂
luckin coffee瑞幸咖啡,40,26,￥25/人,口味:8.4 环境:8.2 服务:8.6,"{""lat"": 118.780208, ""lng"": 31.98225000000001}",南京市,郁金香路17号南京（雨花）国际软件外包产业园B幢一层大厅
luckin coffee瑞幸咖啡,40,29,￥22/人,口味:8.2 环境:8.3 服务:8.4,"{""lat"": 118.790742, ""lng"": 31.966958}",南京市,绿都大道绿地广场C2座一层4-13号
luckin coffee瑞幸咖啡,40,47,￥21/人,口味:8.4 环境:8.4 服务:8.5,"{""lat"": 118.770239, ""lng"": 32.024062}",南京市,菱角市66号南京国家领军人才创业园07栋2层
luckin coffee瑞幸咖啡,40,31,,口味:7.7 环境:7.9 服务:8.0,"{""lat"": 118.805771, ""lng"": 31.964802}",南京市,"民智路11号喜马拉雅A,B栋一层大堂"
luckin coffee瑞幸咖啡,40,31,,口味:8.0 环境:8.5 服务:8.7,"{""lat"": 118.906794, ""lng"": 32.07733}",南京市,紫东路1号紫东创意园1幢F4栋一层
luckin coffee瑞幸咖啡,45,96,￥24/人,口味:8.5 环境:8.5 服务:8.7,"{""lat"": 118.735072, ""lng"": 32.010054}",南京市,江东中路229号凯旋城B座一楼大堂
luckin coffee瑞幸咖啡,40,28,￥19/人,口味:8.2 环境:8.3 服务:8.4,"{""lat"": 118.748601, ""lng"": 31.969315308336288}",南京市,西春路1号创智大厦一层106室
luckin coffee瑞幸咖啡,40,26,￥18/人,口味:8.3 环境:8.4 服务:8.2,"{""lat"": 118.775585, ""lng"": 31.973866}",南京市,花神大道17号华博智慧园一层大堂
luckin coffee瑞幸咖啡,45,239,￥20/人,口味:8.1 环境:8.5 服务:8.5,"{""lat"": 118.734955, ""lng"": 31.983978}",南京市,白龙江东街22号艺树家工场一层大堂
luckin coffee瑞幸咖啡,35,12,￥26/人,口味:7.7 环境:7.7 服务:7.7,"{""lat"": 118.787476, ""lng"": 31.973566178707703}",南京市,软件大道50号南京中兴和泰酒店一层大堂
luckin coffee瑞幸咖啡,45,80,￥21/人,口味:8.8 环境:8.8 服务:8.9,"{""lat"": 118.784997, ""lng"": 32.037651}",南京市,淮海路36号电信营业厅一层
瑞幸咖啡luckincoffee,40,44,￥22/人,口味:8.2 环境:8.5 服务:8.4,"{""lat"": 118.727769, ""lng"": 31.997975}",南京市,庐山路168号新地中心二期四层大堂
luckin coffee瑞幸咖啡,40,40,￥28/人,口味:8.3 环境:8.3 服务:8.3,"{""lat"": 118.727016, ""lng"": 32.000917}",南京市,江东中路305号中泰国际大厦一层1-60、61号
luckin coffee瑞幸咖啡,40,44,￥24/人,口味:7.9 环境:7.8 服务:8.2,"{""lat"": 118.781184, ""lng"": 32.02016848786164}",南京市,中山南路501号通服大厦一层大堂
luckin coffee瑞幸咖啡,35,10,,口味:7.6 环境:7.6 服务:7.6,"{""lat"": 118.920311, ""lng"": 32.082807}",南京市,仙林街道灵山北路18号江苏兰德信息产业园4栋一层103室2号
luckin coffee瑞幸咖啡,45,39,￥18/人,口味:8.0 环境:8.4 服务:8.7,"{""lat"": 118.738612, ""lng"": 31.990973}",南京市,云龙山路80号天泽星网大厦一层
luckin coffee瑞幸咖啡,40,17,,口味:8.0 环境:8.0 服务:8.1,"{""lat"": 118.777685, ""lng"": 32.082683}",南京市,南昌路40号长江科技园一层大堂
luckin coffee瑞幸咖啡,40,36,￥19/人,口味:8.3 环境:8.3 服务:8.5,"{""lat"": 118.727211, ""lng"": 32.012846}",南京市,梦都大街150号建筑师工社一层大堂
瑞幸咖啡luckincoffee,45,36,￥23/人,口味:8.3 环境:8.3 服务:8.5,"{""lat"": 118.722118, ""lng"": 32.032445}",南京市,集庆门大街272号苏宁慧谷E07一层102室
luckin coffee瑞幸咖啡,45,30,￥28/人,口味:8.5 环境:8.5 服务:8.7,"{""lat"": 118.750975, ""lng"": 32.046976}",南京市,凤凰东街150号华润苏果一层
luckin coffee瑞幸咖啡,40,18,￥26/人,口味:7.8 环境:8.1 服务:8.1,"{""lat"": 118.740591, ""lng"": 31.993367}",南京市,奥体大街67号新城商务酒店一层大堂
luckin coffee瑞幸咖啡,45,33,￥20/人,口味:8.3 环境:8.7 服务:9.0,"{""lat"": 118.774565, ""lng"": 32.043757}",南京市,汉中路140号南京医科大学南门东侧一层
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 118.734562, ""lng"": 31.97856056929438}",南京市,西城路300号3幢君泰国际大厦一层大堂
luckin coffee瑞幸咖啡,40,27,￥26/人,口味:8.2 环境:8.1 服务:8.1,"{""lat"": 118.733854, ""lng"": 31.97911}",南京市,广聚路33号安科科技大厦二层08号
luckin coffee瑞幸咖啡,35,6,,口味:7.5 环境:7.6 服务:7.5,"{""lat"": 118.891262, ""lng"": 32.090306}",南京市,环园东路苏宁青创园D栋1楼大厅
luckin coffee瑞幸咖啡,0,0,,,"{""lat"": 118.719498, ""lng"": 31.989144}",南京市,嘉陵江东街99号金融城1号楼一层大厅
瑞幸咖啡,0,0,,,"{""lat"": 118.727212, ""lng"": 32.000511}",南京市,江东中路305、311、313号
luckin coffee瑞幸咖啡,35,12,,口味:7.4 环境:7.5 服务:7.6,"{""lat"": 118.737036, ""lng"": 31.982444}",南京市,白龙江东街8号南京新城科技园综合体A区负一层美食广场022号
luckin coffee瑞幸咖啡,45,119,￥24/人,口味:8.6 环境:8.6 服务:8.9,"{""lat"": 118.82098, ""lng"": 31.932208}",南京市,双龙大道1688号金鹰购物中心负1层AB1-00378室
luckin coffee瑞幸咖啡,45,84,￥24/人,口味:8.7 环境:8.6 服务:8.9,"{""lat"": 118.842556, ""lng"": 31.951029}",南京市,竹山路68号江宁万达广场西区4幢一层114室
luckin coffee瑞幸咖啡,45,29,￥21/人,口味:8.4 环境:8.4 服务:8.5,"{""lat"": 118.779241, ""lng"": 32.066404}",南京市,云南北路49号天星翠琅大厦一层
luckin coffee瑞幸咖啡,45,64,￥23/人,口味:8.8 环境:8.9 服务:8.9,"{""lat"": 118.820149, ""lng"": 31.929815}",南京市,双龙大道1698号南京景枫L1层10号
luckin coffee瑞幸咖啡,40,12,,口味:7.6 环境:7.6 服务:7.9,"{""lat"": 118.744456, ""lng"": 32.057055}",南京市,行健路16号移动龙江阳光广场一层
瑞幸咖啡luckincoffee,40,23,￥17/人,口味:7.6 环境:7.7 服务:7.9,"{""lat"": 118.723297, ""lng"": 32.033881}",南京市,集慧路18号联创科技大厦B座一层大堂
luckin coffee瑞幸咖啡,45,28,￥24/人,口味:8.3 环境:8.6 服务:8.7,"{""lat"": 118.800882, ""lng"": 31.944194}",南京市,胜太西路62号纳科汽车生活广场B楼一层
luckin coffee瑞幸咖啡,45,67,￥18/人,口味:8.8 环境:8.6 服务:8.8,"{""lat"": 118.823186, ""lng"": 31.915929}",南京市,清水亭西路51号俊杰科创大厦1层大堂
瑞幸咖啡,40,13,,口味:7.7 环境:8.0 服务:8.0,"{""lat"": 118.790909, ""lng"": 32.043876}",南京市,长江路111号310室
luckin coffee瑞幸咖啡,40,38,￥23/人,口味:7.8 环境:8.2 服务:8.2,"{""lat"": 118.826515, ""lng"": 31.868728}",南京市,秣周东路12号悠谷1期3号楼协同大楼未来网络小镇一层大堂
瑞幸咖啡,40,14,,口味:7.7 环境:7.8 服务:7.9,"{""lat"": 118.822719, ""lng"": 31.960662}",南京市,双龙大道833号
